계약일자,계약년월,계약년도,계약월,자치구,법정동,강남3구여부,전용면적,층,홈페이지유무,사용허가여부,연식,브랜드등급,아파트이름길이,지하철최단거리,반경_1km_지하철역_수,반경_500m_지하철역_수,반경_300m_지하철역_수,버스최단거리,반경_1km_버스정류장_수,반경_500m_버스정류장_수,반경_300m_버스정류장_수,총인구수,성비(남/여),loanrate_1m,loanrate_3m,loanrate_6m,loanrate_12m,target,isTest
2018-06-26,201806,2018,6,강남구,대치동,1,76.79,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.49,3.47,3.46,3.38,147000.0,0
2018-06-26,201806,2018,6,강남구,대치동,1,84.43,9,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.49,3.47,3.46,3.38,170000.0,0
2018-06-26,201806,2018,6,강남구,대치동,1,76.79,3,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.49,3.47,3.46,3.38,149000.0,0
2018-06-26,201806,2018,6,강남구,대치동,1,84.43,9,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.49,3.47,3.46,3.38,169500.0,0
2018-06-27,201806,2018,6,강남구,대치동,1,76.79,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.49,3.47,3.46,3.38,147500.0,0
2018-06-30,201806,2018,6,강남구,대치동,1,84.43,10,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.49,3.47,3.46,3.38,169000.0,0
2018-07-02,201807,2018,7,강남구,대치동,1,84.43,10,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,171800.0,0
2018-07-02,201807,2018,7,강남구,대치동,1,76.79,4,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,149000.0,0
2018-07-03,201807,2018,7,강남구,대치동,1,76.79,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,147500.0,0
2018-07-04,201807,2018,7,강남구,대치동,1,76.79,3,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,148000.0,0
2018-07-07,201807,2018,7,강남구,대치동,1,84.43,13,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,170000.0,0
2018-07-07,201807,2018,7,강남구,대치동,1,76.79,14,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,151000.0,0
2018-07-09,201807,2018,7,강남구,대치동,1,76.79,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,154000.0,0
2018-07-09,201807,2018,7,강남구,대치동,1,76.79,4,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,151000.0,0
2018-07-10,201807,2018,7,강남구,대치동,1,84.43,14,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,171000.0,0
2018-07-10,201807,2018,7,강남구,대치동,1,84.43,12,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,170000.0,0
2018-07-12,201807,2018,7,강남구,대치동,1,76.79,4,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,152000.0,0
2018-07-12,201807,2018,7,강남구,대치동,1,84.43,13,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,172000.0,0
2018-07-13,201807,2018,7,강남구,대치동,1,76.79,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,149000.0,0
2018-07-13,201807,2018,7,강남구,대치동,1,84.43,10,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,176500.0,0
2018-07-14,201807,2018,7,강남구,대치동,1,76.79,1,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,150000.0,0
2018-07-16,201807,2018,7,강남구,대치동,1,76.79,13,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,154500.0,0
2018-07-17,201807,2018,7,강남구,대치동,1,84.43,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,172000.0,0
2018-07-18,201807,2018,7,강남구,대치동,1,84.43,1,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,172000.0,0
2018-07-18,201807,2018,7,강남구,대치동,1,84.43,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,174000.0,0
2018-07-20,201807,2018,7,강남구,대치동,1,76.79,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,163000.0,0
2018-07-21,201807,2018,7,강남구,대치동,1,84.43,4,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,178000.0,0
2018-07-24,201807,2018,7,강남구,대치동,1,76.79,5,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,164500.0,0
2018-07-25,201807,2018,7,강남구,대치동,1,84.43,7,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,179500.0,0
2018-07-26,201807,2018,7,강남구,대치동,1,84.43,12,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,170000.0,0
2018-07-28,201807,2018,7,강남구,대치동,1,76.79,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,162500.0,0
2018-07-28,201807,2018,7,강남구,대치동,1,84.43,12,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,182000.0,0
2018-07-30,201807,2018,7,강남구,대치동,1,84.43,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,180000.0,0
2018-07-30,201807,2018,7,강남구,대치동,1,84.43,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,182000.0,0
2018-07-31,201807,2018,7,강남구,대치동,1,76.79,3,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.46,3.47,3.47,3.4,165000.0,0
2018-08-01,201808,2018,8,강남구,대치동,1,84.43,1,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,177000.0,0
2018-08-06,201808,2018,8,강남구,대치동,1,76.79,4,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,167300.0,0
2018-08-11,201808,2018,8,강남구,대치동,1,76.79,14,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,167000.0,0
2018-08-17,201808,2018,8,강남구,대치동,1,76.79,9,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,169800.0,0
2018-08-17,201808,2018,8,강남구,대치동,1,84.43,11,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,187000.0,0
2018-08-17,201808,2018,8,강남구,대치동,1,84.43,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,187000.0,0
2018-08-18,201808,2018,8,강남구,대치동,1,84.43,9,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,190000.0,0
2018-08-19,201808,2018,8,강남구,대치동,1,84.43,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,188500.0,0
2018-08-20,201808,2018,8,강남구,대치동,1,76.79,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,168000.0,0
2018-08-20,201808,2018,8,강남구,대치동,1,84.43,11,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,189000.0,0
2018-08-20,201808,2018,8,강남구,대치동,1,84.43,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,179500.0,0
2018-08-21,201808,2018,8,강남구,대치동,1,76.79,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,170500.0,0
2018-08-22,201808,2018,8,강남구,대치동,1,76.79,11,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,172000.0,0
2018-08-22,201808,2018,8,강남구,대치동,1,84.43,4,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,186500.0,0
2018-08-23,201808,2018,8,강남구,대치동,1,76.79,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,171000.0,0
2018-08-23,201808,2018,8,강남구,대치동,1,84.43,1,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,183000.0,0
2018-08-23,201808,2018,8,강남구,대치동,1,76.79,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,165500.0,0
2018-08-23,201808,2018,8,강남구,대치동,1,76.79,9,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,182000.0,0
2018-08-24,201808,2018,8,강남구,대치동,1,76.79,3,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,168000.0,0
2018-08-25,201808,2018,8,강남구,대치동,1,84.43,11,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,193000.0,0
2018-08-25,201808,2018,8,강남구,대치동,1,76.79,12,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,175000.0,0
2018-08-28,201808,2018,8,강남구,대치동,1,76.79,13,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,176000.0,0
2018-08-30,201808,2018,8,강남구,대치동,1,76.79,8,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.44,3.46,3.46,3.41,178000.0,0
2018-09-01,201809,2018,9,강남구,대치동,1,76.79,7,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,180000.0,0
2018-09-03,201809,2018,9,강남구,대치동,1,84.43,5,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,200000.0,0
2018-09-03,201809,2018,9,강남구,대치동,1,76.79,7,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,181000.0,0
2018-09-03,201809,2018,9,강남구,대치동,1,76.79,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,180000.0,0
2018-09-04,201809,2018,9,강남구,대치동,1,84.43,6,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,200000.0,0
2018-09-04,201809,2018,9,강남구,대치동,1,84.43,7,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,205000.0,0
2018-09-05,201809,2018,9,강남구,대치동,1,76.79,12,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,185000.0,0
2018-09-05,201809,2018,9,강남구,대치동,1,76.79,13,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,185000.0,0
2018-09-06,201809,2018,9,강남구,대치동,1,76.79,3,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,180000.0,0
2018-09-06,201809,2018,9,강남구,대치동,1,84.43,1,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,194500.0,0
2018-09-07,201809,2018,9,강남구,대치동,1,76.79,14,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,181000.0,0
2018-09-11,201809,2018,9,강남구,대치동,1,76.79,2,0,1,39,기타,2,0.3697342163307424,4,1,0,0.247408573849499,55,18,4,542364,0.9182,3.36,3.42,3.44,3.42,183000.0,0
2018-01-25,201801,2018,1,강남구,개포동,1,50.39,1,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.42,3.38,3.32,3.27,134000.0,0
2018-01-25,201801,2018,1,강남구,개포동,1,50.39,4,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.42,3.38,3.32,3.27,158000.0,0
2018-01-25,201801,2018,1,강남구,개포동,1,50.39,1,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.42,3.38,3.32,3.27,155000.0,0
2018-01-26,201801,2018,1,강남구,개포동,1,42.55,4,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.42,3.38,3.32,3.27,132000.0,0
2018-02-10,201802,2018,2,강남구,개포동,1,50.39,1,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.47,3.43,3.36,3.29,154000.0,0
2018-03-29,201803,2018,3,강남구,개포동,1,42.55,1,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.46,3.45,3.38,3.31,150000.0,0
2018-07-16,201807,2018,7,강남구,개포동,1,41.99,4,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.46,3.47,3.47,3.4,150000.0,0
2018-07-24,201807,2018,7,강남구,개포동,1,41.99,5,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.46,3.47,3.47,3.4,145000.0,0
2018-08-04,201808,2018,8,강남구,개포동,1,50.39,3,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.44,3.46,3.46,3.41,189500.0,0
2018-08-24,201808,2018,8,강남구,개포동,1,50.39,2,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.44,3.46,3.46,3.41,190000.0,0
2018-08-28,201808,2018,8,강남구,개포동,1,35.87,3,0,0,36,기타,7,0.5099178714774627,3,0,0,0.165886663990877,48,20,8,542364,0.9182,3.44,3.46,3.46,3.41,157000.0,0
2017-10-12,201710,2017,10,강남구,개포동,1,83.7,6,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.24,3.27,3.25,3.18,140000.0,0
2017-10-18,201710,2017,10,강남구,개포동,1,83.7,5,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.24,3.27,3.25,3.18,138000.0,0
2017-10-30,201710,2017,10,강남구,개포동,1,73.26,9,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.24,3.27,3.25,3.18,128000.0,0
2017-10-31,201710,2017,10,강남구,개포동,1,83.7,3,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.24,3.27,3.25,3.18,138000.0,0
2017-11-01,201711,2017,11,강남구,개포동,1,73.26,11,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,130000.0,0
2017-11-03,201711,2017,11,강남구,개포동,1,60.76,14,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,119000.0,0
2017-11-04,201711,2017,11,강남구,개포동,1,53.46,7,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,106800.0,0
2017-11-13,201711,2017,11,강남구,개포동,1,53.46,1,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,104000.0,0
2017-11-15,201711,2017,11,강남구,개포동,1,73.26,3,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,130200.0,0
2017-11-16,201711,2017,11,강남구,개포동,1,53.46,4,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,108500.0,0
2017-11-16,201711,2017,11,강남구,개포동,1,73.26,10,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,136000.0,0
2017-11-22,201711,2017,11,강남구,개포동,1,73.26,3,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,130000.0,0
2017-11-27,201711,2017,11,강남구,개포동,1,83.7,9,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,150000.0,0
2017-11-28,201711,2017,11,강남구,개포동,1,53.46,15,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,110000.0,0
2017-11-30,201711,2017,11,강남구,개포동,1,73.26,4,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.33,3.28,3.27,3.21,142000.0,0
2017-12-05,201712,2017,12,강남구,개포동,1,83.7,15,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.39,3.32,3.29,3.24,146000.0,0
2017-12-08,201712,2017,12,강남구,개포동,1,73.26,1,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.39,3.32,3.29,3.24,141000.0,0
2017-12-08,201712,2017,12,강남구,개포동,1,73.26,3,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.39,3.32,3.29,3.24,145000.0,0
2017-12-14,201712,2017,12,강남구,개포동,1,73.26,15,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.39,3.32,3.29,3.24,140000.0,0
2017-12-21,201712,2017,12,강남구,개포동,1,83.7,6,0,0,34,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,556164,0.9196,3.39,3.32,3.29,3.24,157000.0,0
2018-01-09,201801,2018,1,강남구,개포동,1,73.26,5,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.42,3.38,3.32,3.27,155000.0,0
2018-01-09,201801,2018,1,강남구,개포동,1,53.46,1,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.42,3.38,3.32,3.27,125000.0,0
2018-01-10,201801,2018,1,강남구,개포동,1,83.7,1,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.42,3.38,3.32,3.27,163000.0,0
2018-01-16,201801,2018,1,강남구,개포동,1,73.26,5,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.42,3.38,3.32,3.27,158000.0,0
2018-01-23,201801,2018,1,강남구,개포동,1,73.26,8,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.42,3.38,3.32,3.27,143500.0,0
2018-01-25,201801,2018,1,강남구,개포동,1,60.76,5,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.42,3.38,3.32,3.27,141500.0,0
2018-02-06,201802,2018,2,강남구,개포동,1,83.7,9,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.47,3.43,3.36,3.29,167000.0,0
2018-02-22,201802,2018,2,강남구,개포동,1,73.26,3,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.47,3.43,3.36,3.29,150000.0,0
2018-03-01,201803,2018,3,강남구,개포동,1,83.7,9,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.46,3.45,3.38,3.31,171000.0,0
2018-03-10,201803,2018,3,강남구,개포동,1,60.76,1,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.46,3.45,3.38,3.31,128000.0,0
2018-03-14,201803,2018,3,강남구,개포동,1,53.46,1,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.46,3.45,3.38,3.31,120400.0,0
2018-03-30,201803,2018,3,강남구,개포동,1,53.46,5,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.46,3.45,3.38,3.31,115500.0,0
2018-04-26,201804,2018,4,강남구,개포동,1,73.26,6,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.45,3.46,3.42,3.33,151000.0,0
2018-05-01,201805,2018,5,강남구,개포동,1,60.76,10,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.47,3.46,3.44,3.36,130000.0,0
2018-05-02,201805,2018,5,강남구,개포동,1,83.7,12,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.47,3.46,3.44,3.36,165000.0,0
2018-06-16,201806,2018,6,강남구,개포동,1,60.76,6,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.49,3.47,3.46,3.38,127500.0,0
2018-06-18,201806,2018,6,강남구,개포동,1,60.76,6,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.49,3.47,3.46,3.38,125000.0,0
2018-07-17,201807,2018,7,강남구,개포동,1,73.26,6,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.46,3.47,3.47,3.4,153000.0,0
2018-07-23,201807,2018,7,강남구,개포동,1,60.76,13,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.46,3.47,3.47,3.4,141000.0,0
2018-08-08,201808,2018,8,강남구,개포동,1,83.7,7,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.44,3.46,3.46,3.41,176000.0,0
2018-08-14,201808,2018,8,강남구,개포동,1,60.76,15,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.44,3.46,3.46,3.41,137000.0,0
2018-08-17,201808,2018,8,강남구,개포동,1,83.7,3,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.44,3.46,3.46,3.41,181000.0,0
2018-08-20,201808,2018,8,강남구,개포동,1,53.46,7,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.44,3.46,3.46,3.41,144000.0,0
2018-08-22,201808,2018,8,강남구,개포동,1,53.46,11,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.44,3.46,3.46,3.41,142000.0,0
2018-09-09,201809,2018,9,강남구,개포동,1,73.26,3,0,0,35,기타,7,0.2768138091730815,5,2,1,0.1256109296186792,56,22,12,542364,0.9182,3.36,3.42,3.44,3.42,175000.0,0
2017-10-31,201710,2017,10,강남구,개포동,1,82.2,8,0,0,31,기타,8,0.783257488752934,2,0,0,0.0647880374159512,88,17,11,556164,0.9196,3.24,3.27,3.25,3.18,110000.0,0
2018-01-09,201801,2018,1,강남구,개포동,1,82.2,7,0,0,32,기타,8,0.783257488752934,2,0,0,0.0647880374159512,88,17,11,542364,0.9182,3.42,3.38,3.32,3.27,125000.0,0
2018-04-03,201804,2018,4,강남구,개포동,1,82.2,7,0,0,32,기타,8,0.783257488752934,2,0,0,0.0647880374159512,88,17,11,542364,0.9182,3.45,3.46,3.42,3.33,117500.0,0
2017-10-25,201710,2017,10,강남구,개포동,1,96.98,4,0,0,33,기타,3,0.4864162955790085,4,1,0,0.2175706657320198,74,19,5,556164,0.9196,3.24,3.27,3.25,3.18,139500.0,0
2017-10-30,201710,2017,10,강남구,개포동,1,96.98,5,0,0,33,기타,3,0.4864162955790085,4,1,0,0.2175706657320198,74,19,5,556164,0.9196,3.24,3.27,3.25,3.18,140000.0,0
2017-11-05,201711,2017,11,강남구,개포동,1,96.98,6,0,0,33,기타,3,0.4864162955790085,4,1,0,0.2175706657320198,74,19,5,556164,0.9196,3.33,3.28,3.27,3.21,140000.0,0
2017-11-17,201711,2017,11,강남구,개포동,1,96.98,1,0,0,33,기타,3,0.4864162955790085,4,1,0,0.2175706657320198,74,19,5,556164,0.9196,3.33,3.28,3.27,3.21,137000.0,0
2017-11-22,201711,2017,11,강남구,개포동,1,123.28,6,0,0,33,기타,3,0.4864162955790085,4,1,0,0.2175706657320198,74,19,5,556164,0.9196,3.33,3.28,3.27,3.21,175000.0,0
